total_sats,n_planes,sats_per_plane,n_users,ok_mean,ok_median,ok_std,ok_p10,ok_p90,ok_min,ok_max,ok_n,payload_feasible_mean,payload_feasible_median,payload_feasible_std,payload_feasible_p10,payload_feasible_p90,payload_feasible_min,payload_feasible_max,payload_feasible_n,K_mean,K_median,K_std,K_p10,K_p90,K_min,K_max,K_n,U_mean_mean,U_mean_median,U_mean_std,U_mean_p10,U_mean_p90,U_mean_min,U_mean_max,U_mean_n,U_max_mean,U_max_median,U_max_std,U_max_p10,U_max_p90,U_max_min,U_max_max,U_max_n,ent_edge_pct_mean,ent_edge_pct_median,ent_edge_pct_std,ent_edge_pct_p10,ent_edge_pct_p90,ent_edge_pct_min,ent_edge_pct_max,ent_edge_pct_n,best_m_mean,best_m_median,best_m_std,best_m_p10,best_m_p90,best_m_min,best_m_max,best_m_n,ms_n_active_mean,ms_n_active_median,ms_n_active_std,ms_n_active_p10,ms_n_active_p90,ms_n_active_min,ms_n_active_max,ms_n_active_n,payload_n_viol_K_mean,payload_n_viol_K_median,payload_n_viol_K_std,payload_n_viol_K_p10,payload_n_viol_K_p90,payload_n_viol_K_min,payload_n_viol_K_max,payload_n_viol_K_n,payload_n_viol_T_mean,payload_n_viol_T_median,payload_n_viol_T_std,payload_n_viol_T_p10,payload_n_viol_T_p90,payload_n_viol_T_min,payload_n_viol_T_max,payload_n_viol_T_n,payload_K_over_sum_mean,payload_K_over_sum_median,payload_K_over_sum_std,payload_K_over_sum_p10,payload_K_over_sum_p90,payload_K_over_sum_min,payload_K_over_sum_max,payload_K_over_sum_n,payload_T_over_sum_mean,payload_T_over_sum_median,payload_T_over_sum_std,payload_T_over_sum_p10,payload_T_over_sum_p90,payload_T_over_sum_min,payload_T_over_sum_max,payload_T_over_sum_n,runtime_total_s_mean,runtime_total_s_median,runtime_total_s_std,runtime_total_s_p10,runtime_total_s_p90,runtime_total_s_min,runtime_total_s_max,runtime_total_s_n
120,12,10,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.15,0.0,0.35707142142714243,0.0,1.0,0.0,1.0,20,137.33333333333334,138.0,7.363574011458174,130.0,144.4,128.0,146.0,3,0.2773374945926818,0.29395879922725415,0.039309953672085,0.23725928107736008,0.31076718625417454,0.22308440153988657,0.31496928301090465,3,1.9846604703936261,1.9450163373213978,0.39752247796283996,1.6040680489810113,2.381110545035132,1.5188309768959147,2.490134096963566,3,12.365967365967366,13.461538461538462,1.6745132910898979,10.692307692307692,13.601398601398602,10.0,13.636363636363637,3,2.2,2.0,0.7483314773547886,1.0,3.0,1.0,3.0,20,2.2,2.0,0.7483314773547886,1.0,3.0,1.0,3.0,20,0.5,0.5,0.5,0.0,1.0,0.0,1.0,20,1.0,1.0,0.5477225575051661,0.0,2.0,0.0,2.0,20,33.9,2.0,52.63069446625229,0.0,120.80000000000004,0.0,163.0,20,11.066966902404403,7.900678976570919,10.900972430312976,0.0,25.912268985855743,0.0,35.059026796029165,20,0.40781529999852256,0.3819240999982867,0.05315350949381422,0.36410065999880314,0.46188641999833635,0.3596447999989323,0.48187699999834877,3
120,12,10,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.3,1.0,0.6403124237432848,1.0,2.1000000000000014,1.0,3.0,20,1.3,1.0,0.6403124237432848,1.0,2.1000000000000014,1.0,3.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,180.9,178.0,57.633236938419486,125.60000000000001,259.7,60.0,312.0,20,68.2469596590258,66.5020812021721,13.796353935557299,49.861172369504324,86.31738848946624,36.1518665383889,92.61336834871165,20,,,,,,,,0
120,12,10,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.15,1.0,0.47696960070847283,1.0,1.1000000000000014,1.0,3.0,20,1.15,1.0,0.47696960070847283,1.0,1.1000000000000014,1.0,3.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,270.35,263.0,65.58069456783757,186.5,352.6,181.0,429.0,20,116.12234328478158,116.67575916230268,20.971059970946772,89.07374747982152,142.17483538204021,67.4931141751953,146.95543116523584,20,,,,,,,,0
144,6,24,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.2,0.0,0.4000000000000001,0.0,1.0,0.0,1.0,20,88.25,74.0,42.51102798098395,53.2,134.70000000000002,46.0,159.0,4,0.30704560690308313,0.28833871125288796,0.05253903441596015,0.2629053321717417,0.3661513981545808,0.2575258295470653,0.39397917555949147,4,1.9086388516596642,1.8490622337024312,1.0158083820658834,0.8466992029731776,3.0182397947119375,0.7188965150239843,3.21753442420981,4,11.322876155907009,10.025062656641605,3.5334591656295093,8.457142857142857,15.226860254083487,8.0,17.24137931034483,4,3.1,3.0,1.2609520212918492,1.0,4.100000000000001,1.0,5.0,20,3.1,3.0,1.2609520212918492,1.0,4.100000000000001,1.0,5.0,20,0.9,1.0,0.6244997998398398,0.0,2.0,0.0,2.0,20,0.9,1.0,0.6244997998398398,0.0,2.0,0.0,2.0,20,35.35,27.0,32.309866913993936,0.0,80.0,0.0,105.0,20,11.490484937929832,8.610749131195654,11.152209026028869,0.0,26.319296293582486,0.0,33.985013385358,20,0.29073294999943755,0.16863200000079814,0.2747159917909897,0.08508227999991505,0.5940643799978716,0.06738509999922826,0.7582826999969257,4
144,6,24,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.9,1.0,0.30000000000000004,0.9000000000000001,1.0,0.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,184.45,184.0,124.10619444653037,15.300000000000002,353.2,0.0,369.0,20,67.86391146272601,75.44979640997519,32.97832045911714,18.755434572784086,104.48013354775125,11.234665126536719,115.6793609102771,20,,,,,,,,0
144,6,24,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,267.65,265.5,160.65126049925658,42.7,484.1,13.0,518.0,20,113.72493491762582,127.45834222939881,47.39788625004014,42.188717942620755,164.9434281859175,29.40175820711317,175.94590146481448,20,,,,,,,,0
144,8,18,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,2.7,3.0,1.1,1.0,4.0,1.0,4.0,20,2.7,3.0,1.1,1.0,4.0,1.0,4.0,20,0.9,1.0,0.6244997998398397,0.0,2.0,0.0,2.0,20,1.25,1.0,0.4330127018922193,1.0,2.0,1.0,2.0,20,57.3,53.5,46.06527976686997,0.0,115.10000000000002,0.0,167.0,20,15.151985734733103,13.575917566861644,9.600732939316996,3.578226383784188,28.407890137746726,0.22618785599885882,32.00544914776867,20,,,,,,,,0
144,8,18,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.05,1.0,0.21794494717703375,1.0,1.0,1.0,2.0,20,1.05,1.0,0.21794494717703375,1.0,1.0,1.0,2.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,202.3,218.5,93.71771444076087,88.7,317.5,44.0,330.0,20,74.15310346052854,74.46434045163178,23.51552001043876,36.36535590138137,104.16559878848936,32.024063069370165,111.39519560718406,20,,,,,,,,0
144,8,18,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.05,1.0,0.21794494717703375,1.0,1.0,1.0,2.0,20,1.05,1.0,0.21794494717703375,1.0,1.0,1.0,2.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,291.75,307.5,115.79545543759478,138.5,432.3,97.0,456.0,20,123.77775438680203,123.91561334443203,33.30143869324532,72.17215788200855,169.27966589564943,64.02420839189155,179.11823347880892,20,,,,,,,,0
144,12,12,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.05,0.0,0.21794494717703358,0.0,0.0,0.0,1.0,20,146.0,146.0,0.0,146.0,146.0,146.0,146.0,1,0.29806361371834317,0.29806361371834317,0.0,0.29806361371834317,0.29806361371834317,0.29806361371834317,0.29806361371834317,1,3.09130585345964,3.09130585345964,0.0,3.09130585345964,3.09130585345964,3.09130585345964,3.09130585345964,1,3.9215686274509802,3.9215686274509802,0.0,3.9215686274509802,3.9215686274509802,3.9215686274509802,3.9215686274509802,1,1.55,1.0,0.6689544080129827,1.0,2.1000000000000014,1.0,3.0,20,1.55,1.0,0.6689544080129827,1.0,2.1000000000000014,1.0,3.0,20,0.65,1.0,0.47696960070847283,0.0,1.0,0.0,1.0,20,1.0,1.0,0.31622776601683794,1.0,1.0,0.0,2.0,20,18.45,22.0,15.882301470504833,0.0,38.0,0.0,39.0,20,7.555594005308405,5.056801550299859,5.091857499891422,0.9390740227340839,15.099820066358838,0.0,15.523881495966513,20,0.2521454999987327,0.2521454999987327,0.0,0.2521454999987327,0.2521454999987327,0.2521454999987327,0.2521454999987327,1
144,12,12,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,94.55,98.5,33.826727598158236,50.0,141.0,44.0,154.0,20,44.694956766697544,39.93371112354208,12.855979611451533,33.08157066066768,67.24019929352616,32.024063069370165,70.96747797339262,20,,,,,,,,0
144,12,12,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,153.65,157.5,34.2553280527278,106.6,193.10000000000002,97.0,214.0,20,82.74529283057622,75.87544101388808,20.125636978484273,63.17420851236723,120.0740239798411,62.91515002943973,124.93358945540135,20,,,,,,,,0
168,6,28,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.25,0.0,0.4330127018922193,0.0,1.0,0.0,1.0,20,168.8,156.0,88.88059405742065,72.4,272.2,70.0,277.0,5,0.27235026872922646,0.286035144619847,0.030187270071221215,0.2354194923705534,0.3005109372769988,0.22166717339542513,0.30655257678976505,5,2.72178667930533,1.61203971905727,1.465421606341049,1.598384057748231,4.563689162034057,1.591054951498321,5.225523792474356,5,8.577489858819781,5.882352941176471,5.976145264431535,3.428571428571429,15.88628762541806,3.3333333333333335,19.23076923076923,5,3.45,4.0,1.0712142642814275,1.9000000000000001,4.100000000000001,1.0,5.0,20,3.45,4.0,1.0712142642814275,1.9000000000000001,4.100000000000001,1.0,5.0,20,0.6,1.0,0.4898979485566357,0.0,1.0,0.0,1.0,20,0.55,1.0,0.49749371855331004,0.0,1.0,0.0,1.0,20,24.0,13.5,25.924891513755657,0.0,63.100000000000016,0.0,75.0,20,4.943687695681765,0.5529834817613271,6.288305609417081,0.0,16.144333078651353,0.0,17.518719910744252,20,1.1119049500020992,0.24463890000151878,1.5826139649114486,0.12062612000117952,2.796996620003484,0.10957640000196989,3.8487656000033894,4
168,6,28,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.6,1.0,1.1999999999999997,1.0,4.0,1.0,4.0,20,1.6,1.0,1.1999999999999997,1.0,4.0,1.0,4.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.05,1.0,0.21794494717703372,1.0,1.0,1.0,2.0,20,196.35,191.0,121.5533936177843,53.300000000000004,358.3,18.0,376.0,20,65.36996505912762,65.35181635440021,30.486786418647867,22.099782127862838,102.50553987658945,20.86115105265707,113.80210762980789,20,,,,,,,,0
168,6,28,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.2,1.0,0.6,1.0,1.2000000000000028,1.0,3.0,20,1.2,1.0,0.6,1.0,1.2000000000000028,1.0,3.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,289.85,279.0,149.07926582861884,123.60000000000001,491.6,66.0,531.0,20,111.76241902490229,114.76759851514382,42.806377465780116,51.343873216402194,166.82583030882526,37.292406071007335,175.49022124727043,20,,,,,,,,0
168,8,21,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.05,0.0,0.2179449471770336,0.0,0.0,0.0,1.0,20,258.0,258.0,0.0,258.0,258.0,258.0,258.0,1,0.2986640103147333,0.2986640103147333,0.0,0.2986640103147333,0.2986640103147333,0.2986640103147333,0.2986640103147333,1,2.4314771138538007,2.4314771138538007,0.0,2.4314771138538007,2.4314771138538007,2.4314771138538007,2.4314771138538007,1,9.821428571428571,9.821428571428571,0.0,9.821428571428571,9.821428571428571,9.821428571428571,9.821428571428571,1,3.0,3.5,1.5811388300841898,1.0,5.0,1.0,5.0,20,3.0,3.5,1.5811388300841898,1.0,5.0,1.0,5.0,20,1.0,1.0,0.31622776601683794,1.0,1.0,0.0,2.0,20,1.05,1.0,0.49749371855331,0.9000000000000001,2.0,0.0,2.0,20,93.3,71.5,72.16446493947004,5.9,187.0,0.0,213.0,20,21.17207512122213,17.086874492301806,14.74175766233142,7.2090935078557745,40.90744359692113,0.0,44.023184512013245,20,1.637708800000837,1.637708800000837,0.0,1.637708800000837,1.637708800000837,1.637708800000837,1.637708800000837,1
168,8,21,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.15,1.0,0.3570714214271425,1.0,2.0,1.0,2.0,20,1.15,1.0,0.3570714214271425,1.0,2.0,1.0,2.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,276.35,297.0,74.40986157761618,186.8,358.3,138.0,376.0,20,94.04716258952251,98.80113442881544,13.945439779518185,71.38005102736211,108.59098221206649,67.4549491836405,113.80210762980789,20,,,,,,,,0
168,8,21,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.05,1.0,0.21794494717703372,1.0,1.0,1.0,2.0,20,1.05,1.0,0.21794494717703372,1.0,1.0,1.0,2.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,385.05,408.5,100.8709447759859,239.9,491.6,190.0,531.0,20,150.33185923463617,160.5961873087121,22.059112093243364,117.52244316788251,173.13167521725313,104.91523855036274,178.90737999757044,20,,,,,,,,0
168,12,14,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.1,0.0,0.30000000000000004,0.0,0.10000000000000142,0.0,1.0,20,124.5,124.5,54.5,80.9,168.1,70.0,179.0,2,0.3138046584234976,0.3138046584234976,0.009763228504925253,0.3059940756195574,0.3216152412274378,0.3040414299185723,0.3235678869284228,2,3.383709629458576,3.383709629458576,1.6899786190835653,2.0317267341917242,4.735692524725429,1.693731010375011,5.073688248542141,2,10.161443494776828,10.161443494776828,5.223171889838557,5.982905982905983,14.339981006647674,4.938271604938271,15.384615384615385,2,4.0,4.0,0.8366600265340756,3.9000000000000004,5.0,1.0,5.0,20,4.0,4.0,0.8366600265340756,3.9000000000000004,5.0,1.0,5.0,20,1.05,1.0,0.6689544080129826,0.0,2.0,0.0,2.0,20,1.15,1.0,0.5722761571129799,0.9000000000000001,2.0,0.0,2.0,20,45.2,45.0,36.15190174804086,0.0,81.30000000000004,0.0,133.0,20,11.521131235516833,13.300758204479132,7.486776439688513,0.7721296746625463,18.856847582504525,0.0,24.27575133463654,20,0.5791153500013024,0.5791153500013024,0.48216225000032864,0.19338555000103952,0.9648451500015653,0.09695310000097379,1.061277600001631,2
168,12,14,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,2.6,1.0,2.2,1.0,6.0,1.0,6.0,20,2.6,1.0,2.2,1.0,6.0,1.0,6.0,20,1.25,1.0,0.4330127018922193,1.0,2.0,1.0,2.0,20,1.3,1.0,0.45825756949558405,1.0,2.0,1.0,2.0,20,240.95,267.5,117.39441000320245,102.3,363.3,26.0,376.0,20,82.6813186062163,87.64150203163922,26.67019063067489,54.56784350781055,113.93319461759577,21.207245545925023,120.31207995466934,20,,,,,,,,0
168,12,14,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,333.05,368.0,167.09921454034426,104.10000000000001,504.00000000000006,67.0,531.0,20,127.973948072865,138.70525660919216,44.64319347394028,63.286418316839196,176.02195265321876,56.79978638472514,186.67960284436353,20,,,,,,,,0
192,6,32,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.15,0.0,0.35707142142714243,0.0,1.0,0.0,1.0,20,213.66666666666666,192.0,53.28122454381927,168.0,268.0,162.0,287.0,3,0.33345014592288674,0.3374243858027796,0.1029801353582158,0.23179335989492755,0.43351723599888886,0.20538560341796452,0.45754044854791615,3,2.452785174149607,2.541652332550927,0.6636765678412735,1.7876654790606528,3.0823580058780333,1.5991687656880842,3.21753442420981,3,11.368122553255793,12.903225806451612,3.0797559795138776,8.23721081785598,13.884992987377279,7.070707070707071,14.130434782608695,3,4.25,4.0,0.8874119674649424,3.0,5.0,3.0,6.0,20,4.25,4.0,0.8874119674649424,3.0,5.0,3.0,6.0,20,0.75,1.0,0.6224949798994366,0.0,1.1000000000000014,0.0,2.0,20,0.5,0.0,0.5916079783099616,0.0,1.0,0.0,2.0,20,12.9,9.0,13.144961011733736,0.0,27.1,0.0,47.0,20,3.138481394599656,0.0,4.003722368434417,0.0,8.316312779890131,0.0,12.370312758633851,20,49.125042466665036,2.03988049999316,67.34847754719459,1.1816464999996241,115.9025032199992,0.9670880000012403,144.3681589000007,3
192,6,32,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,4.2,5.0,2.1354156504062622,1.0,6.0,1.0,6.0,20,4.2,5.0,2.1354156504062622,1.0,6.0,1.0,6.0,20,1.85,2.0,0.852936105461599,1.0,3.0,1.0,3.0,20,2.0,2.0,0.8366600265340756,1.0,3.0,1.0,4.0,20,145.55,155.5,53.441065670512224,46.400000000000006,187.60000000000002,23.0,236.0,20,58.74808024714175,57.560113991246595,21.35928645586953,31.14733851760555,80.95703402757566,27.509696781568408,106.05429882836668,20,,,,,,,,0
192,6,32,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.1,1.0,0.3,1.0,1.1000000000000014,1.0,2.0,20,1.1,1.0,0.3,1.0,1.1000000000000014,1.0,2.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,287.55,278.5,76.37308099062129,195.3,397.5,184.0,416.0,20,133.13180713363298,126.86231399223023,23.401811363718604,111.35309555502182,170.94065998356018,93.41921837638715,174.88213835981918,20,,,,,,,,0
192,8,24,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.15,0.0,0.35707142142714243,0.0,1.0,0.0,1.0,20,264.0,264.0,11.0,255.2,272.8,253.0,275.0,2,0.28866805839797194,0.28866805839797194,0.02240064233765729,0.2707475445278461,0.3065885722680978,0.2662674160603147,0.31106870073562926,2,3.21530712244697,3.21530712244697,1.6169641991234327,1.921735763148224,4.508878481745716,1.5983429233235373,4.832271321570403,2,11.33273263433814,11.33273263433814,1.5113040629095673,10.123689384010484,12.541775884665793,9.821428571428571,12.844036697247706,2,4.25,4.0,0.6224949798994366,3.9000000000000004,5.0,3.0,5.0,20,4.25,4.0,0.6224949798994366,3.9000000000000004,5.0,3.0,5.0,20,1.0,1.0,0.6324555320336759,0.0,2.0,0.0,2.0,20,0.8,1.0,0.6000000000000001,0.0,1.1000000000000014,0.0,2.0,20,37.15,22.5,33.52502796419415,0.0,77.00000000000001,0.0,101.0,20,9.405602852823472,8.201927634931351,9.424703524505643,0.0,20.46001220483986,0.0,34.355716337845635,20,3.053489100006118,3.053489100006118,0.0,3.053489100006118,3.053489100006118,3.053489100006118,3.053489100006118,1
192,8,24,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.2,1.0,0.8717797887081344,1.0,1.0,1.0,5.0,20,1.2,1.0,0.8717797887081344,1.0,1.0,1.0,5.0,20,1.05,1.0,0.21794494717703375,1.0,1.0,1.0,2.0,20,1.05,1.0,0.21794494717703375,1.0,1.0,1.0,2.0,20,273.5,254.0,63.1407158654382,193.4,348.5,175.0,355.0,20,86.47697268575459,87.3218534179845,17.16360984163933,64.08472570123944,104.48013354775125,50.5476404405474,115.6793609102771,20,,,,,,,,0
192,8,24,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,394.15,393.5,84.52471532043158,296.8,487.7,246.0,518.0,20,143.48199571214607,148.11478360956067,21.939755909360798,111.90713672590756,164.9434281859175,98.01149360718946,175.94590146481448,20,,,,,,,,0
192,12,16,1000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.5,0.5,0.5,0.0,1.0,0.0,1.0,20,149.77777777777777,149.0,60.54158860335005,71.2,221.0,64.0,241.0,9,0.2844906281699572,0.2935036212161697,0.042921558752061974,0.22506711622002407,0.33117319125746714,0.21818792617865268,0.34948814715926957,9,3.106910844530086,2.418936519027424,1.448579327053087,1.909233723829,5.5178348208915695,1.2407643107426856,5.781901538680712,9,9.283078644812628,9.523809523809524,3.709785853695241,5.035778175313059,13.0,1.9230769230769231,15.0,9,3.95,4.5,1.627114009527298,1.0,5.100000000000001,1.0,6.0,20,3.95,4.5,1.627114009527298,1.0,5.100000000000001,1.0,6.0,20,0.2,0.0,0.4000000000000001,0.0,1.0,0.0,1.0,20,0.5,0.0,0.5916079783099616,0.0,1.0,0.0,2.0,20,1.4,0.0,3.56931365951495,0.0,4.500000000000007,0.0,14.0,20,2.0817448839657446,0.0,3.314467805493782,0.0,7.5718770468166365,0.0,10.590310409693004,20,2.638788322222859,0.9310779000006733,4.038151306876835,0.0911632000010286,6.947828180000944,0.0789656000015384,13.191506499999377,9
192,12,16,2000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,3.65,4.5,2.2422087324778666,1.0,6.0,1.0,6.0,20,3.65,4.5,2.2422087324778666,1.0,6.0,1.0,6.0,20,1.1,1.0,0.5385164807134505,0.9000000000000001,2.0,0.0,2.0,20,1.55,1.0,0.6689544080129827,1.0,2.1000000000000014,1.0,3.0,20,71.65,70.5,47.9001826718855,0.9000000000000001,134.70000000000002,0.0,169.0,20,44.28219555315931,43.041392759538155,25.881517537671254,12.344068081869182,75.51557735903816,7.99117681659046,96.88778580476094,20,,,,,,,,0
192,12,16,3000,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,1.4,1.0,1.2409673645990855,1.0,1.3000000000000043,1.0,6.0,20,1.4,1.0,1.2409673645990855,1.0,1.3000000000000043,1.0,6.0,20,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20,1.1,1.0,0.4358898943540674,1.0,1.0,1.0,3.0,20,189.1,198.5,87.9470863644726,80.60000000000001,305.90000000000003,45.0,341.0,20,93.69189443422296,105.7702264941525,38.91863962983209,49.77875234284317,144.8517724675212,25.673018402401738,154.0154357582791,20,,,,,,,,0
